Date,vol_BTC,vol_ETH,ret_BTC,ret_ETH,yield
2020-09-01,0.4117992075860443,0.6827833616514207,0.023388108169356405,0.09592198990294833,-0.055555555555555455
2020-09-02,0.11610827465248832,0.07382165383519236,-0.044743444246210864,-0.07551535549011354,-0.029411764705882377
2020-09-03,0.3981601188705376,0.2807162349112817,-0.10955662446634955,-0.13219567690557457,-0.04545454545454549
2020-09-04,-0.2395775441015716,-0.24997458299977302,0.030115818693699208,0.01012060828526485,0.1428571428571428
2020-09-05,-0.02946066550992968,0.5373288770203335,-0.026761756611224076,-0.13043139697866377,0.1428571428571428
2020-09-06,-0.3736912974023446,-0.2734281012255058,0.008804242088624736,0.053102892450971675,0.1428571428571428
2020-09-07,0.11090254008325368,-0.13737297614460636,0.011431134338253912,0.0022392290249432074,-0.027777777777777804
2020-09-08,0.1736123873169744,-0.19554635880308321,-0.023790565135577094,-0.04581577533301278,-0.0142857142857143
2020-09-09,-0.3285365017433864,-0.3717103699575952,0.009139251381256496,0.0398944841281604,0.02898550724637684
2020-09-10,0.18048958272270335,0.28931400162136084,0.0115145999686864,0.04868177283739485,-0.042253521126760445
2020-09-11,-0.2475977658864602,-0.2559051238860046,0.004935730061420779,0.015492077297311958,-0.014705882352941188
2020-09-12,-0.19281433506992005,-0.09179344523290717,0.005104982821342993,0.037871691245349615,-0.014705882352941188
2020-09-13,0.23908025005709696,0.2904645567125318,-0.0103525359834191,-0.055082778895249776,-0.014705882352941188
2020-09-14,0.5297205200628471,0.053441328838465293,0.032802242947963,0.029201462802248754,0.01492537313432837
2020-09-15,-0.07809266201171951,-0.1518178894578821,0.010639284767194106,-0.0346308867204073,0.0
2020-09-16,0.0512606587281449,-0.04768460577480478,0.01564164590540288,0.0028841399769269113,0.014705882352941025
2020-09-17,-0.1444788335964443,0.4925573259626633,-0.0012798965858165582,0.06641833967845306,0.0
2020-09-18,-0.1499036732045396,-0.3598708834697659,-0.0006032912278713567,-0.012764536675570237,0.01449275362318842
2020-09-19,-0.1867421702142341,-0.2900867199754682,0.013468832631050408,0.0022373110642837056,0.01449275362318842
2020-09-20,0.01867546874764761,0.21414307394286713,-0.014472977668277492,-0.03688513951979229,0.01449275362318842
2020-09-21,0.8050863413826255,0.852296552322498,-0.046066584373294577,-0.08268650280293231,-0.02857142857142844
2020-09-22,-0.37763016392631255,-0.3436397570879463,0.010788866895390636,0.011311552473851115,0.0
2020-09-23,0.17924780965294648,0.11649429506908456,-0.02736568590859504,-0.06824322361349162,0.0
2020-09-24,0.11180483911671679,0.1390158087129975,0.04831928260228528,0.08808306310800698,-0.014705882352941188
2020-09-25,-0.16602052121171032,-0.19693973511879523,-0.004624489583022827,0.008453448720520356,-0.01492537313432837
2020-09-26,-0.4091439362151787,-0.3831603500128727,0.003923579562202285,0.005683109797681291,-0.01492537313432837
2020-09-27,0.07489739375163403,0.0728778643235073,0.0042549820107003365,0.010087025316455677,-0.01492537313432837
2020-09-28,0.6398068444932069,0.3304077794578593,-0.007251548831705149,-0.009874402081177179,0.015151515151515164
2020-09-29,-0.1640944610608831,-0.22779721683714044,0.013496482836766861,0.016470787659622673,-0.01492537313432837
2020-09-30,-0.05442093387991163,-0.14731426638560843,-0.005893650465661984,0.00011117596375653469,0.045454545454545324
2020-10-01,0.5371828188223816,0.5199110250579029,-0.014611300977396463,-0.01939804907873152,-0.014492753623188259
2020-10-02,-0.1763855103095047,-0.03267290790660417,-0.0045888881669213545,-0.02054697463511407,0.029411764705882214
2020-10-03,-0.5551955671400207,-0.5861404410824217,-0.002681071671838355,0.0010127314814813828,0.029411764705882214
2020-10-04,0.04097996158643482,0.13286484487177946,0.011816476096702135,0.01855759502818331,0.029411764705882214
2020-10-05,0.4658693483947264,0.09538892082421216,0.011773165470256298,0.003547407554559128,0.1142857142857144
2020-10-06,0.4305261104040096,0.6989508628444051,-0.017841572764058455,-0.03639500028278945,-0.025641025641025664
2020-10-07,-0.3258928560995799,-0.15331985199701703,0.0062954849495172075,0.0024358033749082436,0.06578947368421058
2020-10-08,0.5835580569842703,0.16582621419441196,0.0242987552489643,0.02743134843960421,-0.03703703703703707
2020-10-09,-0.07158661305457847,0.029571809619786546,0.011447457661247853,0.040091181079925896,0.012820512820512832
2020-10-10,-0.09519132094679159,-0.0914294632706569,0.02195166976754287,0.01506766752506712,0.012820512820512832
2020-10-11,-0.3345897462255087,-0.36833354228494886,0.0067119917968481175,0.009824031091439176,0.012820512820512832
2020-10-12,0.818811255209338,1.2619378561274763,0.014005604704715055,0.03300726961727594,-0.06962025316455701
2020-10-13,-0.2010400939690476,-0.23599644023307023,-0.009341400472751763,-0.014152285839952318,0.00680272108843538
2020-10-14,-0.01872224576070093,-0.11715884977677882,-0.00023378888600909876,-0.006167331513751897,-0.013513513513513526
2020-10-15,0.1773655163731688,0.11321109437202388,0.007639765315658268,-0.0027727164699358616,0.013698630136986314
2020-10-16,0.0007594601712752516,0.03153007631949804,-0.016149331775766013,-0.032147018324330014,0.027027027027027053
2020-10-17,-0.5415994493745414,-0.5633556212125451,0.003611524367188225,0.007715458276333771,0.027027027027027053
2020-10-18,0.040910609215536145,0.13267896345153585,0.012582524955546442,0.02658014769765427,0.027027027027027053
2020-10-19,1.036353324710969,0.7845723911040114,0.02158801857579756,0.003147232286900631,0.026315789473684233
2020-10-20,0.3104578810405085,0.06939231303317915,0.013489376222719408,-0.028420775112048588,0.03846153846153849
2020-10-21,0.8441283749325922,0.9790121664227036,0.07312936450828249,0.05931835449907743,0.024691358024691242
2020-10-22,-0.3887580731266251,-0.10294685646236079,0.014674953994066276,0.06045391669655214,0.048192771084337394
2020-10-23,-0.28058472630259756,-0.3358571242173381,-0.0035046404678406424,-0.011763853326247655,-0.022988505747126457
2020-10-24,-0.2864784729503657,-0.4239925073984321,0.014598698296921696,0.007406321038351477,-0.022988505747126457
2020-10-25,0.07035368616919328,-0.008706044749288247,-0.006322582908586406,-0.015237540641529511,-0.022988505747126457
2020-10-26,0.5839181699821943,1.153923785245396,0.0017929468724360194,-0.03286847681466523,-0.047058823529411674
2020-10-27,0.32582118736201887,-0.15738377336135606,0.044741916873720006,0.02784571486803222,-0.024691358024691377
2020-10-28,0.1686594460602365,0.13392397117653954,-0.02711685172596121,-0.03772462510843964,0.0
2020-10-29,-0.20719867438285447,-0.32992815174427387,0.014269131037809888,-0.0028333719702238946,0.07594936708860751
2020-10-30,-0.056293265239657136,0.3466342958102278,0.007758793671083603,-0.011985637899413598,0.03529411764705886
2020-10-31,-0.046966383865377374,-0.39429432101168355,0.017027898024350827,0.010379356323041048,0.03529411764705886
2020-11-01,-0.4611514872132499,-0.060970419343709684,-0.002139076209121891,0.026419293070434294,0.03529411764705886
2020-11-02,0.7793928048918787,0.7768842185263912,-0.015414744032263866,-0.034411475533819125,-0.011363636363636374
2020-11-03,0.14789744571267355,-0.03463499573905022,0.03499498500668295,0.012688632447391818,0.03448275862068969
2020-11-04,0.2550252527610589,0.5366991614753004,0.008591274807412938,0.03766628854284834,-0.13333333333333333
2020-11-05,0.5453254868683205,0.2748986453960637,0.10223479762811255,0.03528037963676113,0.012820512820512832
2020-11-06,-0.14695353566035202,0.140529860678482,-0.0006478503555479957,0.09412272912716894,0.050632911392404965
2020-11-07,-0.17278830989426572,-0.017251341857199412,-0.04888471827839943,-0.04540369809830897,0.050632911392404965
2020-11-08,-0.3537770001804111,-0.49141161979776016,0.044323572879480175,0.04386388180418656,0.050632911392404965
2020-11-09,0.6625633094332246,0.30717347690457414,-0.009479098681107101,-0.021967862645828787,0.1566265060240964
2020-11-10,-0.4339879378750768,-0.21137011957308435,-0.0020354361606977323,0.013548793662225382,0.020833333333333353
2020-11-11,0.2721677107203224,0.39095768559269956,0.025300692086988454,0.028311942088200027,-0.09693877551020405
2020-11-12,0.3023663412331706,-0.17831255007147148,0.03874079968171877,-0.0015115852210153288,-0.005649717514124299
2020-11-13,-0.25934853708938177,-0.014242899141185691,0.0017702091719423163,0.03036397845974182,0.011363636363636374
2020-11-14,-0.21898694566639432,-0.24718023888946877,-0.01533328840062007,-0.03261759335054472,0.011363636363636374
2020-11-15,-0.262524773714588,-0.09525325178047261,-0.007059540958716198,-0.027794050641150824,0.011363636363636374
2020-11-16,0.8648294945806386,0.22074413999054196,0.04741304756533181,0.027829851812176457,0.02247191011235957
2020-11-17,0.41722564778808424,0.41808824662434846,0.05658934626175026,0.04690044511996518,-0.043956043956043994
2020-11-18,0.2933342601467881,0.28319768744619256,0.006610651110061506,-0.007756922119672202,0.011494252873563229
2020-11-19,-0.37585764835227836,-0.44682914091344045,0.001502015062904657,-0.014966242344432652,-0.02272727272727275
2020-11-20,-0.049312591837795135,0.8550618288570542,0.04790533185192001,0.08248275862068967,-0.03488372093023259
2020-11-21,-0.14527393787849494,0.02142587673318981,0.0025799127021436928,0.08278444287618603,-0.03488372093023259
2020-11-22,0.08029218649249717,0.19463885716852253,-0.015471187673093115,0.01390422739205205,-0.03488372093023259
2020-11-23,0.016115578728404256,0.12197412578784793,-0.0025213921907982105,0.08669178436869467,0.036144578313253045
2020-11-24,0.3690868764324857,-0.22618321539348069,0.04311901132404172,-0.005931841335568066,0.023255813953488393
2020-11-25,-0.17885774268851531,-0.2409102967095134,-0.023011470244535252,-0.058631006496189936,0.0
2020-11-26,0.9407300314270404,1.2005680326219494,-0.08385227716488655,-0.08721685689201046,-0.0454545454545455
2020-11-27,-0.5287593793804725,-0.5945294580882725,-0.0005801928572720164,-0.002212261700940867,0.0
2020-11-28,-0.23900393792055277,-0.1723755389097894,0.03385917458598596,0.03632297370247558,0.0
2020-11-29,-0.1476133160084301,-0.05022955577682993,0.026249657869564534,0.07214615270129479,0.0
2020-11-30,1.0868519739386628,0.7561449574085057,0.08308390601259595,0.07003296893978833,0.0
2020-12-01,0.10596681438526606,0.44067310717931707,-0.047264223413334874,-0.050919469399669154,0.09523809523809533
2020-12-02,-0.405546209677302,-0.5057301119644453,0.023401595313819003,0.01987151009807606,0.03260869565217382
2020-12-03,-0.12147937139151142,-0.1251481077241418,0.0113418547819762,0.03176464675233299,-0.03157894736842096
2020-12-04,0.06889067110808524,0.12479039996120647,-0.03971702047688439,-0.07893155800925553,0.054347826086956444
2020-12-05,-0.3978599915401099,-0.3333972178776273,0.026655557056854146,0.05211198081940615,0.054347826086956444
2020-12-06,-0.13698229744072166,-0.14121367923599526,0.01105827030561445,0.007942359249329775,0.054347826086956444
2020-12-07,0.11686941382336137,-0.17289313279504728,-0.009943489984193725,-0.017056222362602638,-0.03092783505154642
2020-12-08,0.48957039216667775,0.6142797235930373,-0.04397111687335985,-0.06145988364226749,-0.021276595744680753
2020-12-09,0.291408334864865,0.23960573774901,0.01185159879524835,0.03270623851227155,0.03260869565217382
2020-12-10,-0.33542367216227853,-0.3898723490192122,-0.015460097684733623,-0.024603465424278947,-0.03157894736842096
2020-12-11,0.3728454804169643,0.2638123592427708,-0.011947653828097428,-0.026046977584572282,-0.021739130434782625
2020-12-12,-0.31800737511770416,-0.2536120504429589,0.04281089544385754,0.04336645666109512,-0.021739130434782625
2020-12-13,0.1421818735577271,0.14615519977421237,0.019475040526480202,0.039891556932610525,-0.021739130434782625
2020-12-14,-0.16448877797619577,-0.25050748241965765,0.005118646737234169,-0.007465718638903134,0.0
2020-12-15,0.3084644100337526,0.15467876819305124,0.007953556088940404,0.004008255300278058,0.02222222222222224
2020-12-16,0.8485891090023551,1.0826443824122651,0.09827281698181292,0.08246126664854574,0.0
2020-12-17,0.6174298285923084,0.692097030186973,0.06850735299631786,0.008663172102074918,0.021739130434782507
2020-12-18,-0.5692066889413218,-0.5015213518889371,0.013608274013078804,0.017348685234168316,0.010638297872340436
2020-12-19,0.08034200802128408,-0.14120726269431286,0.030908726602182298,0.006392903571155387,0.010638297872340436
2020-12-20,-0.10872115707178488,-0.04057463733601486,-0.015367978906547465,-0.03016579791194934,0.010638297872340436
2020-12-21,0.1478697355013376,0.02341494575126876,-0.03137044073207507,-0.04794885455514104,0.0
2020-12-22,-0.01132758963936461,0.08965311163456913,0.048023500299959894,0.04751637644425426,-0.02105263157894727
2020-12-23,0.3678384884641032,0.31556370693973956,-0.024275969003968473,-0.07995914840128855,0.03225806451612894
2020-12-24,-0.42028204255364887,-0.2667683132473152,0.02136810262749679,0.0456827652162033,-0.020833333333333353
2020-12-25,0.15223193191436876,-0.09965323285933016,0.041437132309559546,0.023697146870049656,0.0
2020-12-26,0.22996205726847166,0.20122047586197345,0.07206564135434451,0.01694266296544463,0.0
2020-12-27,0.5178496919536434,0.9403257588771083,-0.007991804748278705,0.0747835090361445,0.0
2020-12-28,-0.46299263955564174,-0.1251708302605615,0.03035386653658863,0.0661207689276174,0.0
2020-12-29,-0.12932670018492518,-0.31974718346147374,0.011284957833276285,0.0021768595720212374,0.0
2020-12-30,0.3737771205923509,-0.0888105150414227,0.054429067007485885,0.027554644808743114,-0.010638297872340318
2020-12-31,-0.20814149752516642,-0.14396415631268572,0.0016654233998740853,-0.020939415291755855,0.0
2021-01-01,-0.2824261995131703,-0.21805282767139425,0.014108187665241108,-0.0101979848456044,0.01612903225806453
2021-01-02,1.3991667732151627,1.0035407201890143,0.0970499824592447,0.06262775925697271,0.01612903225806453
2021-01-03,-0.06951332688453844,1.080116253508795,0.02553644020681002,0.26301384011567863,0.01612903225806453
2021-01-04,0.16487037128663137,0.5087450514751272,-0.0306466202323937,0.06455207098172312,-0.015873015873015886
2021-01-05,-0.17636556999537475,-0.36231126056309,0.06129725143652244,0.05581748173184936,0.03225806451612894
2021-01-06,0.09555540331783806,-0.1170519350315315,0.08305947092640169,0.09900323765869996,0.08333333333333341
2021-01-07,0.044726560088534414,-0.17455645585802343,0.0724222559217783,0.013612816735902929,0.03846153846153849
2021-01-08,0.05243154780353074,0.08021099516334625,0.02917736433196353,-0.0064823205727953396,0.04629629629629613
2021-01-09,-0.45785819646205894,-0.32015318924861225,-0.012187179744330088,0.04854017897496153,0.04629629629629613
2021-01-10,0.5597811760160506,0.3466893843359309,-0.04834836767509269,-0.017045454545454544,0.04629629629629613
2021-01-11,1.1246688610717557,1.101011831842608,-0.07196719687171844,-0.13333864859477776,0.017699115044247805
2021-01-12,-0.46667378743124577,-0.438303959132278,-0.0382220098196641,-0.03390033210366042,0.0
2021-01-13,-0.07070076680328372,-0.3206933072651299,0.09750423185763572,0.07592176430258248,-0.043478260869565064
2021-01-14,-0.1729425298272584,-0.005411707142076702,0.04744593322483683,0.09003531317207851,0.04545454545454529
2021-01-15,0.14910610422488382,0.24959318675769152,-0.06136954105940806,-0.05122521556973736,-0.034782608695652015
2021-01-16,-0.27009501837004285,-0.18963324822606886,-0.020337366658846362,0.050747520388864605,-0.034782608695652015
2021-01-17,-0.0716944594810207,-0.16383266583017686,-0.004622033405769432,0.0037627358836321953,-0.034782608695652015
2021-01-18,-0.11801243551583279,-0.24234307204350897,0.022402766950769124,0.021096190514828188,-0.009009009009009016
2021-01-19,0.12607392072932652,1.2833047490102352,-0.020195314003582154,0.08495371290079054,0.0
2021-01-20,0.12255941300840345,-0.026203948974835585,-0.011792767589197183,0.008517900041014905,0.0
2021-01-21,0.5106462914968636,0.041038893063740804,-0.13020384721763678,-0.193196755241505,0.018181818181818195
2021-01-22,0.05901753182745728,-0.125363293876283,0.06791024867642363,0.10950889320947635,-0.01785714285714287
2021-01-23,-0.5481952380664302,-0.5003719332415736,-0.02632161254593612,0.0007950544368905407,-0.01785714285714287
2021-01-24,-0.10244167875361965,0.49659442083436867,0.005670553026996741,0.12881809338521408,-0.01785714285714287
2021-01-25,0.5264267302887776,0.24790975405866883,-0.0001766899463420757,-0.05359387006197434,-0.04545454545454549
2021-01-26,-0.03985368159372106,-0.10741127475857702,0.006621463251297496,0.03649042401432597,0.0
2021-01-27,0.1287450944117182,0.1942146478470518,-0.0647294224395454,-0.09293029861563581,-0.009523809523809532
2021-01-28,-0.03431079956341437,-0.32068430506405987,0.09875173507342877,0.07317014115880978,0.028846153846153872
2021-01-29,1.5029598163753406,0.6509288636734379,0.026595046405109943,0.03745985906489478,0.03738317757009349
2021-01-30,-0.6338231557157317,-0.5385717733183825,0.00031180478918143336,-0.0010511054729974959,0.03738317757009349
2021-01-31,-0.19021629838998283,-0.07820584371588751,-0.03414482378597462,-0.0475309313885563,0.03738317757009349
2021-02-01,0.20331005052391263,0.14362403829490025,0.013096130961913957,0.0469467829796961,-0.018018018018018032
2021-02-02,-0.05635534464348102,0.7732868384383071,0.05786102104104904,0.10020594249619756,0.027522935779816536
2021-02-03,0.03494479250320685,-0.21003612283448442,0.060695185054857936,0.10094783281631366,0.026785714285714107
2021-02-04,0.1398340708252182,0.0720324309198772,-0.018134781826248347,-0.04134599787322239,0.0
2021-02-05,-0.2758383865560709,-0.2747515275392326,0.03664597719447276,0.07740948943077201,0.03478260869565221
2021-02-06,0.4810338193851325,-0.03711088165689397,0.023418500380253674,-0.024918711718890957,0.03478260869565221
2021-02-07,-0.14574750210977508,0.11473785114612502,-0.00998419371351782,-0.038613654666388296,0.03478260869565221
2021-02-08,0.6428578898331287,0.04528411347990279,0.1953613919484355,0.085956987379159,0.0
2021-02-09,-0.16665285485074777,-0.11547084956578565,0.0009822129959608649,0.010844784732737204,-0.008403361344537823
2021-02-10,-0.15883724222757192,0.0294162395798297,-0.034744192318811346,-0.016024825761815204,-0.025423728813559344
2021-02-11,-0.07815516094169744,-0.3974420922687506,0.0705668549830185,0.02575856799825361,0.008695652173913052
2021-02-12,-0.041212608167262695,0.23741690784064215,-0.014215488129855892,0.030600015680828006,0.03448275862068969
2021-02-13,-0.2573882509608898,-0.15612478170135094,-0.0028318206041329274,-0.01374805733972371,0.03448275862068969
2021-02-14,0.15630665709898242,-0.12028218924117268,0.030201241938859896,-0.008011195839026736,0.03448275862068969
2021-02-15,0.07679724325458093,0.5600980419346767,-0.01372417312520809,-0.011758367492029678,0.07916666666666665
2021-02-16,0.1185809582408,-0.224002655983444,0.025512876974229326,0.0015399747084445744,0.0038610038610039504
2021-02-17,-0.034562724781456715,-0.026644667734548187,0.060778553103842746,0.03809785689033053,-0.007692307692307699
2021-02-18,-0.2913987731315364,0.17784768113404803,-0.010880912422574888,0.048505849028044945,0.0
2021-02-19,0.3110983978848189,-0.15345553934249218,0.08444578934913081,0.007934584787663552,0.038759689922480654
2021-02-20,0.01617412609003914,0.5897514489557386,-0.0011592673416090879,-0.021483375959079284,0.038759689922480654
2021-02-21,-0.28143300663220444,-0.4001754439623734,0.028068527909236845,0.010731834814427587,0.038759689922480654
2021-02-22,1.3040573959699882,1.3887403503465556,-0.05784676399359889,-0.08065558848324052,0.022388059701492557
2021-02-23,0.2638094252656215,0.40979106179855407,-0.09607864417158288,-0.11233812261614096,0.0
2021-02-24,-0.45752799608836114,-0.4566417037876781,0.016060215581599827,0.028835977159371057,0.007299270072992544
2021-02-25,-0.09327844290222426,-0.2540601446590592,-0.052388669020577136,-0.08724952106394648,0.11594202898550736
2021-02-26,0.3134355607002994,0.3130741195938415,-0.016927912871998893,-0.02507845453011647,-0.06493506493506498
2021-02-27,-0.3962812832037951,-0.31604622911513636,-0.003683049437008214,0.009372901653756562,-0.06493506493506498
2021-02-28,0.25725582990492224,0.5205655786120628,-0.021054980834560318,-0.026712295885826395,-0.06493506493506498
2021-03-01,0.024450467554639123,-0.22373471307627468,0.09862202081458418,0.10617398779576927,0.006944444444444451
2021-03-02,-0.24522274086655185,-0.030650350547215523,-0.023118545313159457,-0.05292191660402834,-0.020689655172413814
2021-03-03,0.26182767778496285,-0.0059332967889902085,0.03940326977445598,0.05441961823538122,0.03521126760563384
2021-03-04,0.019914665612025116,-0.1028402358876551,-0.03923147399858243,-0.018154099343620254,0.047619047619047665
2021-03-05,-0.053929046922470046,-0.03759580700651972,0.007806245037374401,-0.007094456319068672,0.012987012987012998
2021-03-06,-0.43218037149279515,0.11255620629402929,0.002676624060981614,0.0798529094228265,0.012987012987012998
2021-03-07,0.24405361882907772,-0.16266654014662213,0.04274664397265268,0.04593571060684108,0.012987012987012998
2021-03-08,0.21276954227653103,0.35503947234004496,0.027533290499149005,0.06199888770450015,0.019230769230769246
2021-03-09,0.06970535091129132,-0.25439594784662617,0.04791067981259062,0.020363521312691566,-0.025157232704402538
2021-03-10,0.18271138766915848,0.09332524342877423,0.01762045750621754,-0.040304515880695696,-0.012903225806451623
2021-03-11,-0.033444855899017134,-0.03010905892062476,0.03440492920613374,0.017079638130041493,0.006535947712418306
2021-03-12,-0.10388117258654117,-0.04339533676883274,-0.009544916705265945,-0.03268739935808261,0.06493506493506485
2021-03-13,0.13404578530224126,0.06522642247088498,0.06932105501197794,0.08847177396523413,0.06493506493506485
2021-03-14,-0.36811826499932687,-0.31126504499528596,-0.036282700035088385,-0.038624600098837364,0.06493506493506485
2021-03-15,0.9537903126473071,0.6071868963798738,-0.05703249762457158,-0.0295546777771765,-0.012195121951219388
2021-03-16,-0.24116365408775756,-0.2539028492948274,0.023299079942163736,0.006490175524678208,0.0
2021-03-17,-0.09700466953456631,-0.13940506262547442,0.035363681498047056,0.010226466938486105,0.006172839506172707
2021-03-18,-0.05454594938495944,-0.08297696307071249,-0.021469126407987878,-0.026047664484146568,0.049079754601227044
2021-03-19,-0.21309202545509992,-0.17137564731868646,0.006623802043291556,0.018591504887167234,0.017543859649122823
2021-03-20,-0.15108437419445606,-0.09735432640623957,0.0012453901007426467,-0.0016582831242054061,0.017543859649122823
2021-03-21,0.091902193243998,0.03188503243839404,-0.012920663354346872,-0.012801063064060623,0.017543859649122823
2021-03-22,0.28862985256331275,0.25061166221376324,-0.056987290319565814,-0.057213204859280525,-0.028735632183908073
2021-03-23,-0.044617900059988544,-0.009461532203219257,0.004763766970365121,-0.007668191579861687,-0.03550295857988169
2021-03-24,0.3971960468955857,0.30598795125830364,-0.03749000062383958,-0.051700158265790615,-0.006134969325153244
2021-03-25,0.04624355690023508,-0.0691630851266789,-0.019307830333064758,0.0024654832347140616,0.006172839506172707
2021-03-26,-0.2698697435968765,-0.26539385635863316,0.07275365551144793,0.0713231677324151,0.024539877300613522
2021-03-27,-0.21481725071371674,-0.13895144315747324,0.014385125175395719,0.008117303571849139,0.024539877300613522
2021-03-28,-0.22063631832379602,-0.21392576137865107,-0.0007078470878300471,-0.014959448333849178,0.024539877300613522
2021-03-29,0.7377020235429231,0.8564998387069828,0.033307976692448275,0.07689936633452085,0.035928143712574884
2021-03-30,-0.18767877074282185,-0.12178397298551301,0.019278059153503883,0.013056353688474976,0.0
2021-03-31,0.1061836016782784,0.31318688175738957,-0.00010247406784765133,0.04287515077752293,0.0057803468208092535
2021-04-01,-0.22238302199745774,-0.007243395494212124,-0.0003423529401750678,0.02536248873328231,-0.028735632183908073
2021-04-02,-0.0007001583222246154,0.14106656585570554,0.003909541549756775,0.08416452834023531,0.017751479289940846
2021-04-03,0.0005789770278886877,-0.0898390404203022,-0.032197958914680413,-0.05866362967441384,0.017751479289940846
2021-04-04,-0.1285760209812701,-0.33217141205046513,0.020158297859809843,0.033442534801744604,0.017751479289940846
2021-04-05,0.31330561394197864,0.3316404271762871,0.015944122891975655,0.015267212348664808,0.005813953488372098
2021-04-06,-0.0010508136386828037,-0.016845030509001567,-0.019259938992041037,0.0022919454488511456,-0.03468208092485552
2021-04-07,0.31415296218908867,0.3261113689463267,-0.03513812021317053,-0.07041913446106211,0.005988023952095814
2021-04-08,-0.37829372131391176,-0.43856161998850146,0.03796137682305559,0.05958328876937259,-0.023809523809523832
2021-04-09,-0.07793624302534793,-0.1495315911230008,0.0011195381620979009,-0.0065322092229603765,0.018292682926829285
2021-04-10,0.7120547892749227,0.5372362097912547,0.027975901981578316,0.03223231262730597,0.018292682926829285
2021-04-11,-0.41125989619899017,-0.40154001829595276,0.003903352784288527,0.00837594739136361,0.018292682926829285
2021-04-12,0.36976521526127154,0.4762790648893741,-0.0023737371969768605,-0.006354120184441503,0.011976047904191628
2021-04-13,0.46959883279645454,0.3514377457814393,0.06206147677915135,0.07554884010310195,-0.029585798816568074
2021-04-14,-0.0028044469564548827,0.24319050758874672,-0.009681006685017713,0.058024782640843015,0.0
2021-04-15,-0.37482466732761466,-0.2990761525476206,0.0031837912385941315,0.033478582586532954,-0.04878048780487796
2021-04-16,0.7766635484801343,0.46515482960791116,-0.028897729226640037,-0.036343892698604593,0.019230769230769246
2021-04-17,-0.3580035054818626,-0.37524529447825467,-0.021653938710161268,-0.04336950554553454,0.019230769230769246
