date,BUC1TRUU,BCR5TRUU,I13284US,LT01TRUU,LT09TRUU,LT11TRUU,GOLDLNPM,IBOXHY,IBOXIG,RMSG,LUMSTRUU,LBUTTRUU,BCS5TRUU,SLVRLN
2003-04-22,0.0,0.0,0.0,0.00026072220197281837,-8.526603006586697e-5,-0.00037043897441613183,0.0238718089029053,0.0007025387483592382,-0.001399036447688573,0.009856163521220651,0.00042268161921121816,-0.0012588537689559587,0.0,0.018328755256216134
2003-04-23,0.0,0.0,0.0,0.0001564006989083211,-0.00042643923887109025,0.0007407407746109484,-0.004788994486464304,0.006434344239865553,0.006975690974399207,0.002816842234365069,-6.037215120713313e-5,-0.0013484820146594245,0.0,0.004940992758743157
2003-04-24,0.0,0.0,0.0,0.001198260061580747,0.005996063126228357,0.010642903678864002,0.001199400443633536,0.005692936888797462,0.007157455421996417,-0.01044032451729393,0.0013015055341139004,0.0059933363632183045,0.0,0.008724155660337907
2003-04-25,0.0,0.0,0.0,0.0006766428364866073,0.0016521577120283126,0.0009153653862146172,-0.0013494266985096814,0.0006888108636333712,0.001226241723244037,-0.0066690313865391815,0.0007921406291551136,0.003447890682567234,0.0,0.0032520353863771945
2003-04-28,0.0,0.0,0.0,-0.0001040691019777995,-0.00042337003172576715,0.0004756590711885167,-0.0019523922999908905,0.004986154109238861,-0.0022236715063241874,-0.001343568145904861,0.00012048814927556606,0.0014191301984523008,0.0,0.0010816658707408777
2003-04-29,0.0,0.0,0.0,-0.0002081707007262068,-0.00211954297238659,-0.0028940399354704383,-0.0036144617663653733,-4.276332826691487e-5,-0.0004606879688351384,0.0020256738987392,-0.0004476006100118113,-0.003972567856077802,0.0,-0.015250840252466702
2003-04-30,0.010436661473185893,0.019719823010003523,0.03524983333789855,0.0015602249888582165,0.005248245000295526,0.008838948667205138,0.016014710298011714,0.00581137233027107,0.005819757600674436,-0.008415754568197542,0.0012132216822040576,0.005107936733198315,0.02813126460138271,0.01091713899534863
2003-05-01,0.0,0.0,0.0,0.0002598009939012158,0.0004220477820728874,-0.0003273262926795084,0.013128000327050415,0.006467991599080847,0.0015259024857421366,0.006544352342179316,-0.0002408063584518061,0.0028114220344832574,0.0,0.011872778430284114
2003-05-02,0.0,0.0,0.0,-0.0011436295886992909,-0.003677795779619686,-0.005398123769557728,-0.002053690027957522,5.63229558281364e-6,-0.0034365607153610256,0.010107851057859385,-0.0004989977132439094,-0.00237149783552848,0.0,0.019129169908995713
2003-05-05,0.0,0.0,0.0,0.0006239600867994355,0.002157589414471417,0.003905613345250636,0.0,4.693555419876816e-6,0.004274815670142651,0.00838552011338134,0.0005506039576106403,0.004053560774950782,0.0,0.0
2003-05-06,0.0,0.0,0.0,0.0015062981681994714,0.005562827780159374,0.006644542718668767,0.006877908140807243,4.693533390387472e-6,0.006302462108426887,0.009023524384898174,0.0011088905784593095,0.005523079644758511,0.0,0.00942909028885186
2003-05-07,0.0,0.0,0.0,5.190086935158433e-5,0.007160684687250729,0.010619059128526231,-0.0029209893705708367,1.5019158814411071e-5,0.006864583966012638,-0.006840943103353148,0.0008330077642249023,0.006963342614476176,0.0,-0.0073260400920727164
2003-05-08,0.0,0.0,0.0,-0.0002595312879538625,0.0019175461292721963,0.003681270798949754,0.013366463713587073,5.63212639992372e-6,0.0,0.006004472958387019,-0.00011159995719278726,0.004803583011431911,0.0,-0.007380107297622729
2003-05-09,0.0,0.0,0.0,-5.1914341348435755e-5,4.164497658099009e-5,-0.0012493977743908147,0.004176574084506335,0.0003097181120690351,-0.0016552558139411033,0.009247954166574424,-0.000566776602147101,0.0007214175612402229,0.0,0.011572985557658733
2003-05-12,0.0,0.0,0.0,0.0005190221738979872,0.003533499134906748,0.005592278016077756,0.009156001016489945,0.0012144829741922436,0.002782270471719528,0.005491082859599317,0.0,0.0036042150082735702,0.0,0.002089864919458506
2003-05-13,0.0,0.0,0.0,-0.00020757654459568897,0.001202695842225765,0.0027667441031731244,-0.001995724112149766,-0.0032782636177648428,-0.0007512019584021701,0.0003593662509215889,0.0001546072977722801,0.0006685926558365196,0.0,0.009350717482433879
2003-05-14,0.0,0.0,0.0,0.0009337553202177773,0.005621010873532839,0.014174157991591052,0.008949558988013528,0.0017841000032516874,0.004872755996246703,-0.004002589022040759,0.0013217751473781902,0.005683674703194974,0.0,-0.004145083655168413
2003-05-15,0.0,0.0,0.0,-0.000829961661917622,-4.1215868115784815e-5,0.003277433985646283,0.0019779605205396678,0.0020282565593792157,-0.002171065797568872,0.002649008171577094,-0.0006606691875123971,0.0008765699290247397,0.023365141315339955,0.01033067038787916
2003-05-16,0.0,0.0,0.0,0.0011410197804506694,0.004687701334680661,0.007214237726015149,0.0021149109046261216,-0.0007946839066459432,0.00575422878325238,0.004813791915359467,0.0007721676845422465,0.0028044924328183285,0.0,-0.015536304215144625
2003-05-19,0.0,0.0,0.0,0.0007254262196978445,0.0012709347179464814,-0.002179592275969533,0.011204599012862637,3.74999179619806e-6,-0.0011929616684716038,-0.005067792424726214,-0.0003087955283493926,0.0021658702434121935,0.0,0.008316056241657321
2003-05-20,0.0,0.0,0.0,0.0009319182657367975,0.004823029050072591,0.013451189274682918,0.020130281296490082,-0.0014870365544217279,0.00424344578689162,0.007234868457699051,0.0001286763919194911,0.0002371953211453004,0.0,0.0020682530640598884
2003-05-21,0.0,0.0,0.0,-0.00124275078132019,-0.0015098038083154464,0.002252791340849214,0.004086642385452421,4.694346411682204e-5,-0.0027524659371049864,0.0046130378925877125,-0.0009440116042096491,0.0069428562421745,0.0,-0.020877585021555234
2003-05-22,0.0,0.0,0.0,0.00041442188740692387,0.0032208773130495416,0.00713439411387462,0.004882027597307825,-0.003844449127191396,0.005793672894827573,0.008291714172695919,-0.001151183096496311,0.0019804340137721255,0.0,-0.0052882196215646715
2003-05-23,0.0,0.0,0.0,-0.0004662367012739921,0.00040696728544720173,0.003312044664752989,0.0024321049686122365,-7.8227533775177e-5,0.002219428298783299,0.0031279479459351833,-1.719187855631077e-5,-0.00011663518331594958,0.0,-0.008519753344770287
2003-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-27,0.0,0.0,0.0,0.0008287150212717975,-0.0033012073262801422,-0.014203915445433424,0.002426204182464531,-0.0006043489738187802,-0.003924332162329236,0.0005789430316367472,-0.00011175441549049481,-0.006101395129973319,0.0,0.00160299259545571
2003-05-28,0.0,0.0,0.0,-0.00020711437965648116,-0.001593365401554081,-0.005697238871861465,-0.03256547175750413,9.996435241799162e-5,-0.0005936920397013878,-0.013757436399967737,1.719379991627079e-5,-0.0027380150274325388,0.0,-0.019952131263652362
2003-05-29,0.0,0.0,0.0,0.0008282002647428399,0.005789318191788517,0.008772587272108723,0.009964101259188674,-0.0008075449281923497,0.006142479997490291,-0.02137227231750405,0.00039537582705939656,0.007765005428217897,0.0,0.004347832936103302
2003-05-30,0.016241036299715184,0.03621453429694643,0.05002010225243403,-0.0005175447791749832,-0.0004066032421636834,-0.0015706630742906569,-0.00469290026216207,0.0018820020773127055,-0.0014766689038872016,0.019526363207788222,0.00015466973745592583,7.222463308487193e-5,0.013082326960353718,-0.010905233482262133
2003-06-02,0.0,0.0,0.0,-5.176921286054181e-5,-0.004769581614796792,-0.009303670109055417,0.009226809244767153,-0.00164986046611304,-0.0034787792753139257,0.004462095367339991,-0.0004382930703847876,-0.004788935619629342,0.0,-0.013245226750020933
2003-06-03,0.0,0.0,0.0,0.0018620052964308798,0.006516803773597424,0.010123454278480715,0.0006851661795961306,0.0002311443969338356,0.00584040398916752,0.00444227348665116,0.0007217921380249237,0.006561017118038137,0.0,0.0033277900926744763
2003-06-04,0.0,0.0,0.0,0.0003099974191709265,0.003283010345628945,0.0029320535137351555,-0.0021941862889836017,0.0006931127971947504,0.0019147218457433723,0.009856580740419396,0.00038646015862120464,0.002017201204611574,0.0,0.0011068069751916099
2003-06-05,0.0,0.0,0.0,-0.0006717825744209094,-0.002917698710450445,-0.0062837444656471675,0.006977249729582802,0.000230930883413194,-0.0015462212703978295,-8.242494183452465e-5,-0.00035210209606884035,-0.0016471863397278241,0.0,-0.008888947417246662
2003-06-06,0.0,0.0,0.0,-0.00020679315588356673,-0.001746583437159721,0.001095665383869182,-0.0102775827582402,0.00022710856499497112,0.0010310797790777926,0.010148832867452384,0.00034351571492763355,-0.001986229307344267,0.0,0.011098893068049343
2003-06-09,0.0,0.0,0.0,0.0013433917490015546,0.005432812876104087,0.007092711995489331,-0.0006889425005534022,0.009309328661325722,0.005066276117777768,-0.006795506746675173,0.0008153772000234483,0.006106595199297793,0.0,-0.0022099456508026805
2003-06-10,0.0,0.0,0.0,0.0011353082032732331,0.006327987098247334,0.011956774325033948,-0.023711013193507213,0.0002277532247658698,0.005696356599356633,0.012997928281808235,0.000506057692798656,0.005910199252999959,0.0,-0.0022148403295529917
2003-06-11,0.0,0.0,0.0,-0.0002579114346428213,-4.017919923349211e-5,0.0015097380956303752,0.0,0.0006848139514374907,7.281995269980968e-5,0.007110710121741803,-0.0002830176561872122,-8.621614869497307e-5,0.0,-0.006116227017436415
2003-06-12,0.0,0.0,0.0,0.0005157563681299493,0.0016460248211291884,0.0036809036340388346,-0.005661727791999915,0.0021186448602845687,0.002835849928131573,-0.011825111976905944,0.00019726318832624656,0.0030985151751110607,0.0,0.002784741426432369
2003-06-13,0.0,0.0,0.0,0.0004639534067809592,0.004123221950115941,0.00854748697729324,0.002268539183566176,0.00022706397997396266,0.004853147767516219,-0.01345192224524272,0.00033440084683533655,0.004710382798224444,0.020655207170890755,0.0033314855910040464
2003-06-16,0.0,0.0,0.0,-0.0010313000449979626,-0.004564572489909935,-0.0075793195756457266,0.01476093434855219,0.0002279427064255657,-0.004707936121286949,0.009288056085950736,-0.0004030097162734947,-0.00599457609956211,0.0,0.01758287055786667
2003-06-17,0.0,0.0,0.0,-0.0012389656223250611,-0.0064013745980142644,-0.01080293661006504,0.012343267453388762,0.0044377706911191694,-0.004657263548283552,-0.008503871803741347,-0.00048039393225529636,-0.007367405581460318,0.0,0.005431843882361953
2003-06-18,0.0,0.0,0.0,-0.0002583111630620749,-0.006117465955423285,-0.01235421632037692,-0.008304545996820067,0.0006795654746012403,-0.00460577631824588,-0.010159317765633169,-0.00041194998823179674,-0.007319084772766438,0.0,-0.009798663048702139
2003-06-19,0.0,0.0,0.0,0.001497276785387136,0.0015024468341069408,-0.00294127918190501,-0.00585449121308379,0.0002258023628147754,0.0005128017401121454,-0.0015641459304260863,0.0005492289478725709,0.002155197885533866,0.0,-0.010448266618800162
2003-06-20,0.0,0.0,0.0,-0.0007741736083799466,-0.0031699612011797385,-0.0056674890224703844,0.0009781318463071287,0.00022667649336938211,-0.004330440911655131,0.0018350159457298787,-0.0002059255071760191,-0.0031905250491659487,0.0,0.00716059242460787
2003-06-23,0.0,0.0,0.0,0.001083675313109822,0.005844409671060369,0.009052628429836673,-0.008415196925284363,0.0002257002266583541,0.004037443546534902,-0.01112414450293464,0.001269198945770711,0.0044314756106444975,0.0,-0.005503591216978521
2003-06-24,0.0,0.0,0.0,0.0005671711204149332,0.0035145161304290795,0.006498721430876486,-0.019197176815501038,0.00022657398500491865,0.0030721990369704244,0.0045400166259197405,0.0006425606691244923,0.0031076242053877934,0.0,0.0022050725583140363
2003-06-25,0.0,0.0,0.0,-0.002270617138210085,-0.006594808761724025,-0.012971235936493741,-0.00043081784252141375,0.0006784900437208918,-0.006153865574378692,0.006063158862887441,-0.0005140155003173774,-0.004165879384465221,0.0,-0.007739120992956039
2003-06-26,0.0,0.0,0.0,-0.0019133813206551054,-0.011554214316650935,-0.016524148387907722,-0.012284279051548275,0.00022544518589828755,-0.009599128569535154,0.012902335902532869,-0.0011746600624462644,-0.009887531014676654,0.0,0.005534048434642003
2003-06-27,0.0,0.0,0.0,0.0003105268630685387,-0.0019318911818571038,-0.004796843987119104,0.004787127441879591,0.00022631801472527968,-0.0023770624771799476,0.0024867199431355402,-0.00039472104032345356,-0.003028703866537974,0.0,-0.0011043623430531113
2003-06-30,0.0027542964667608416,-0.0011123170751288214,-0.011942453124667018,0.0011377742228644294,0.0029989957362266395,0.006053520244238442,0.0014461318499998654,0.0002253433725334375,0.0026737983844018487,0.0002668007527288907,0.0005234007438517096,0.0010932875854035018,-0.012548090750263086,-0.004429686091588891
2003-07-01,0.0,0.0,0.0,-0.0001550748239136368,-0.0011903053101569583,-0.003039675313567969,0.01206564479402683,-0.0018041704140943082,-0.002748172710418828,0.007584234238131593,7.719987480303558e-5,-0.00311753166841644,0.0,0.011037639651620523
2003-07-02,0.0,0.0,0.0,0.0004651523457779305,0.0009441514627601677,0.0020973162050363925,0.0037052913989681358,0.0021679373819720738,0.0017834588958498543,0.014797415689127291,0.00023156387192457828,-0.0012805200978034392,0.0,0.004381168015562764
2003-07-03,0.0,0.0,0.0,-0.0004651523457779305,-0.0067517753402484,-0.013570255705138479,-0.005992313550763129,-0.00015324609413980284,-0.00588258891359672,0.00460461274034607,-0.0008493298097684843,-0.007295620128850544,0.0,0.010869672236903938
2003-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.005423161571824764,0.0,0.0,0.0,0.0,0.0,0.0,0.0064655397646422585
2003-07-07,0.0,0.0,0.0,-0.00031022181108131264,-0.003310165220454131,-0.005323503362527404,-0.009007137883225269,7.847231939095423e-5,-0.0028419733435471883,0.01023408008205351,-0.0012366779601045153,-0.004676715145700783,0.0,0.0
2003-07-08,0.0,0.0,0.0,-0.00046551323674037803,-0.001700715954888743,-0.0014244002123442456,-0.0027324386023606095,-0.0005512829472298364,-0.0008241861628652813,0.0005929439841674267,-0.0004039692178823273,-0.001598446432993228,0.0,0.007490671729157405
2003-07-09,0.0,0.0,0.0,0.0003103662346450875,0.0017421607193846,0.0028467743942597323,-0.008823373941821977,0.0006814410987985298,0.0025452925854008157,-0.005508127496264947,0.00129727890355813,0.004790775219222887,0.0,0.010604553248797721
2003-07-10,0.0,0.0,0.0,0.0007238134945319885,0.0024422058209250253,0.0008169499806127689,-0.002181660380998096,0.0005140052704115661,0.0017181493040059337,-0.014932521905660856,0.00047210098687600066,0.006001541430196156,0.0,0.01777359908396381
2003-07-11,0.0,0.0,0.0,0.0004650321731052287,0.0028073670489945357,0.003367304909704494,0.0008732353924125746,0.0031529916650478995,0.002608923994800172,0.009134133587761717,0.0010978455885144456,0.002919536905151787,0.0,-0.014614038793595796
2003-07-14,0.0,0.0,0.0,-0.0006200909665423637,-0.004628107434467843,-0.011065956470640792,0.010995481149058683,0.0007152464549493587,-0.00425230973853008,0.007981491969392351,-0.0004115508666355794,-0.003702545536195423,0.0,0.008377012338048218
2003-07-15,0.0,0.0,0.0,-0.0013966121499375816,-0.013006686614512653,-0.020678175957050016,0.0021559476550683243,0.0003335454394699511,-0.011806867745082883,-5.9476016313730895e-5,-0.003031827902220563,-0.012260369111661618,0.011444420394504995,-0.0031331618320367127
2003-07-16,0.0,0.0,0.0,-0.0005177591500160617,-0.00239460697952687,0.0010222336693894718,-0.014607245046107664,-0.0006092868178653177,-0.00022697181864028693,-0.0012101135214086511,-0.0008261120712154124,0.0006196711351229567,0.0,-0.023281474822558934
2003-07-17,0.0,0.0,0.0,0.00020713583006060077,-0.0005890272805775254,-0.00010947506716352251,-0.0020417099115270787,-0.0009472911402745865,0.0,-0.013589880999310466,-1.7217927306134584e-5,-0.0001612388105316498,0.0,0.002139038248749614
2003-07-18,0.0,0.0,0.0,-0.000414314574261887,-0.0010526981623559806,-0.0010954103406648485,0.005386924288426798,-0.0011683346761506286,-0.0006812247169554198,0.006198304784878594,4.304426242196513e-5,0.0018223445741627486,0.0,-0.004282661792001541
2003-07-21,0.0,0.0,0.0,-0.0015552102668063839,-0.013189054864034766,-0.02205197675643955,0.016274572492751993,-0.0007390847113670773,-0.012035489581557535,-0.0049314509370450565,-0.0035876334253108766,-0.013291468227166092,0.0,0.014909754366287054
2003-07-22,0.0,0.0,0.0,0.0006742214294765958,0.002345166835410417,0.0038394917910604676,0.005698021114637797,-0.0006990388961334304,0.0022963880269051273,0.0063502452001236165,-0.00015552502688276348,0.0012583061926978445,0.0,0.004745592876606253
2003-07-23,0.0,0.0,0.0,0.0008291874438599578,0.003061747586570185,0.0030461779192334504,0.007782140442055052,-0.0030064512546958966,0.0034347245918402436,-0.005205425384190221,0.001053640771460529,0.006086059776301056,0.0,0.016693136719901247
2003-07-24,0.0,0.0,0.0,-5.180407699167944e-5,-0.003445126007060928,-0.0071845005369173265,0.007162448989212145,-0.0005377526051155712,-0.002976079116746355,0.00811663559164888,-0.0009326747713993555,-0.0036254381605713704,0.0,0.04600255119902563
2003-07-25,0.0,0.0,0.0,0.0001036054704615097,-0.0007671980599646133,-0.0031056506599203004,0.01582706923548649,0.00041652898671973304,-0.0016061803139448827,0.005519939357895964,-0.00014688918965166664,0.00144151731517006,0.0,-0.008933061885475269
2003-07-28,0.0,0.0,0.0,-0.0009846856280075755,-0.006759673210680717,-0.012406124540098595,0.00713700531514494,-0.0019935050964807743,-0.006913000877299957,-0.004524894598289642,-0.0028123328433347083,-0.009319022504418406,0.0,0.012877840176491517
2003-07-29,0.0,0.0,0.0,-0.0009337553202177773,-0.007454200015629908,-0.011486703031797774,-0.005760542606421559,-0.004649014023373255,-0.008436909057156328,0.009265925168936207,-0.004202927390819511,-0.009152983731130604,0.0,-0.011881327886753112
2003-07-30,0.0,0.0,0.0,0.00072632947421436,0.004401681469198948,0.00897929346645121,-0.015944878537013984,-0.00473905548525444,0.0020189477272598566,0.012864746990804754,0.0016954535485975697,0.007376157161846031,0.0,0.015810606026642304
2003-07-31,-0.014901145414011552,-0.049342038768137364,-0.08390996581478039,-0.002440482037930458,-0.009952914390780165,-0.022192791746666884,-0.008421102396408031,-0.003977561733864654,-0.011861239333317286,-0.0015771491922453862,-0.006256991969380898,-0.010093269884890788,-0.011554638486479085,-0.003929278139889192
2003-08-01,0.0,0.0,0.0,-0.0007281048792640021,0.0006955917157256408,0.005004568860833558,-0.006788316267120287,-0.006030673005925635,7.84960163668913e-5,-0.0048247463915522815,-0.002590924465705413,0.0024462421777968757,0.0,0.007843177461025697
2003-08-04,0.0,0.0,0.0,0.0023384530104371137,0.007835368325797454,0.006403354698623076,-0.013860334768184934,-0.0008768026682313135,0.004464118311442,-0.006127879334634656,0.0020837718543669226,0.0072430497815183514,0.0,-0.016740912880890413
2003-08-05,0.0,0.0,0.0,-0.002598618997804003,-0.007661545971805239,-0.012964828747056956,0.002586579973501202,-0.0018782051855161797,-0.007057745733061616,-0.003196656102277373,0.0007868508886472725,-0.010476902221616236,0.0,-0.010983635133964498
2003-08-06,0.0,0.0,0.0,0.001715845994870513,0.010847358895345494,0.019594856674197914,0.010279930619748967,-0.0046448067086357625,0.006979599364874467,0.0001383385541879889,0.007027900926758868,0.008937134436819427,0.0,-0.010090902981962913
2003-08-07,0.0,0.0,0.0,0.0007270461475226142,0.0030042941051666716,0.0032795666812139856,-0.001137009787075094,-0.0005525777893824468,0.0035105547618652366,0.004141282615093722,0.003162516877972088,0.004285493698494847,0.0,0.0010136848308466284
2003-08-08,0.0,0.0,0.0,5.1911646389513066e-5,0.0009851584545952363,-0.0015621728806074486,0.00666149440917696,0.0009858519153640444,0.0021004325276425817,-0.0012996988891655903,0.0008992728601944222,0.000757765559439072,0.0,0.02303557040182369
2003-08-11,0.0,0.0,0.0,-0.0006750616899227069,-0.004892503643515234,-0.00723295857221995,0.014584468300611775,-0.00028279721866475427,-0.004673633682365619,0.0006894446304359647,-0.004105181404369773,-0.0011217474751941126,0.0,-0.013958352250707406
2003-08-12,0.0,0.0,0.0,0.0011421452804265542,0.0014187143670634228,0.0007678722637916024,0.0026416421340194063,-0.004651426458027075,0.0011704577825648599,0.001180800326125997,0.0004164822925085687,0.002566455588062233,0.0,0.0
2003-08-13,0.0,0.0,0.0,-0.0018696447928698845,-0.013581523643188653,-0.022511235464812707,-0.0040347880823867754,-0.0031536441785275926,-0.012477110898267973,-0.005087363577059634,-0.007497129012224768,-0.009848041926487916,0.0,-0.022335953942063114
2003-08-14,0.0,0.0,0.0,-0.00036394832335595595,-0.002136147465299665,0.00290048414059374,0.013707379730880653,-0.005353537398367969,-0.0017387185286041884,0.006325705144069715,0.00030585983992903465,0.0006710166724790412,0.0,0.0343121449887791
2003-08-15,0.0,0.0,0.0,0.0007277642365188797,0.0033982518652351246,0.0029311208088591556,0.0024721891453891587,4.824522469704107e-5,0.0031590612277332397,-0.0051205405722853925,0.0024173678184036262,0.0021894035197789208,0.02316963024054619,-0.004972660669378293
2003-08-18,0.0,0.0,0.0,0.000155880595779756,0.0032133424670774957,0.005914184002528522,-0.011728316569081798,0.0014366405528578596,0.003384897158746014,0.005277680623678727,0.002246311510052834,0.0038333516555875136,0.0,-0.02014166781476945
2003-08-19,0.0,0.0,0.0,0.0010385834656361226,0.006912669019819795,0.015207515546391548,0.0004162908545515265,0.004790571062774696,0.00813967083061673,0.004350815290492527,0.004295707000170346,0.009505533527922161,0.0,0.0010167769050868358
2003-08-20,0.0,0.0,0.0,-0.0006749565428485482,-0.004055400527594344,-0.005863096637064302,0.009114826258760367,0.008893368490683784,-0.001560184418203825,0.0022854027468746096,-0.0012217472503222027,-0.001037416084050946,0.0,0.015128881596300658
2003-08-21,0.0,0.0,0.0,-0.001871491500698319,-0.005114213894705344,-0.003156519673750857,-0.0011004127657869844,0.005511368620820356,-0.003206008141545702,0.002494301427657497,-0.003247912122127161,-0.0014195238787513276,0.0,-0.002004008686715686
2003-08-22,0.0,0.0,0.0,0.00036417553663170565,0.0032968969651374636,0.007030783711552857,-0.012603172153324849,0.0010438764374827159,0.003674319108581514,-0.010211356334416166,6.958458008554658e-5,0.0011776593835612914,0.0,-0.01109441535920297
2003-08-25,0.0,0.0,0.0,-0.0005202913749009497,-0.003818454696014051,-0.00699222949468048,0.0,0.0004899154451081245,-0.004928237768175414,-0.007341220584879515,-0.0016016716515965257,-0.0032756124100776773,0.0,0.0
2003-08-26,0.0,0.0,0.0,0.0009363296564233181,0.0025183461705227117,0.005037794029957077,0.004866189651172803,-5.473779183429173e-5,0.0025844866952908774,0.008539896290160165,0.0018625707112303047,-0.001607292090811896,0.0,0.0040485885260004295
2003-08-27,0.0,0.0,0.0,-0.0009363296564233181,-0.003344702638119479,-0.004767956123804318,0.029383733391905587,0.0029167439305135545,-0.0010173338906147578,0.010840479224647481,-0.001017891486704059,-0.0029967922051765683,0.0,0.009049835519918226
2003-08-28,0.0,0.0,0.0,0.0018717834196806393,0.007758192559392363,0.01229641434326556,-0.0039133711638852375,0.0031249849263090823,0.006944201431414498,-0.0009718173748325398,0.0028596406260001928,0.005681487238874183,0.0,0.018840418461913977
2003-08-29,0.0005380823217215891,0.006111790812822093,0.024161642808801176,-0.00031172070077811753,-0.0014690000481403231,0.00022840610705010533,0.01556242838108357,0.00552883505098567,-0.0004666355660969401,0.003997831749124714,-6.943841683249019e-5,0.00026055841071492836,-0.010065704371128525,0.002942621054197403
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0017290687289772677,0.0,0.0,0.0,0.0,0.0,0.0,0.009746665852294889
2003-09-02,0.0,0.0,0.0,-0.001455982785419252,-0.010431248966236595,-0.016850988887880725,-0.006800479571646534,0.0025241021233792793,-0.006869123879639005,0.014326203850644426,-0.005378743482768122,-0.00963178396776776,0.0,-0.008767713253310383
2003-09-03,0.0,0.0,0.0,0.0005202372399093491,0.001222600798522322,-0.0012782524545658092,-0.009950330853168765,0.0012536247947423362,0.0007829627709723397,0.009103844081836066,0.00030539546768704184,8.978567785433711e-5,0.0,-0.026774033605057035
2003-09-04,0.0,0.0,0.0,0.0017667849118856438,0.006567668171822305,0.005411686960726136,0.002024975379772087,0.0024459910261773743,0.0044512197191375336,0.001587992091272028,0.0038313222245234257,0.0037234236629029027,0.0,0.008008050803343103
