timestamp,ADAUSDT_H,ATOMUSDT_H,BNBUSDT_H,BTCUSDT_H,ETHUSDT_H,LTCUSDT_H,MATICUSDT_H,SOLUSDT_H,XRPUSDT_H
2021-01-01 00:00:00,0.1808,6.415,37.425,29015.0,734.6,124.04,0.01784,1.538,0.2217
2021-01-01 01:00:00,0.18389,6.33,37.682,29448.4,749.33,131.93,0.01809,1.5695,0.2241
2021-01-01 02:00:00,0.184,6.386,38.04,29237.06,745.15,133.57,0.018,1.5821,0.2239
2021-01-01 03:00:00,0.18326,6.199,37.995,29302.11,745.88,131.95,0.01817,1.5934,0.2274
2021-01-01 04:00:00,0.18201,6.101,37.946,29237.07,743.4,131.12,0.01811,1.5937,0.2393
2021-01-01 05:00:00,0.18324,6.077,37.77,29213.8,741.61,131.14,0.01804,1.5947,0.2387
2021-01-01 06:00:00,0.18112,5.982,37.666,29197.3,740.76,130.36,0.01795,1.6174,0.2348
2021-01-01 07:00:00,0.17963,6.032,37.694,29107.71,738.18,129.62,0.01788,1.6147,0.2299
2021-01-01 08:00:00,0.1778,5.912,37.485,29025.89,731.01,126.2,0.01778,1.5973,0.2288
2021-01-01 09:00:00,0.17911,6.009,38.024,29229.6,734.38,127.47,0.01787,1.5745,0.2326
2021-01-01 10:00:00,0.1804,5.986,38.891,29259.29,737.69,127.63,0.01813,1.6229,0.2371
2021-01-01 11:00:00,0.17977,6.019,38.475,29341.99,739.88,127.87,0.01827,1.6244,0.2373
2021-01-01 12:00:00,0.18035,5.936,38.403,29257.82,734.03,126.77,0.01811,1.597,0.2328
2021-01-01 13:00:00,0.18139,6.014,38.405,29493.66,741.06,128.06,0.01829,1.5984,0.2343
2021-01-01 14:00:00,0.18315,6.003,38.158,29354.58,738.81,127.35,0.01864,1.6379,0.237
2021-01-01 15:00:00,0.18075,5.928,38.17,29210.84,736.06,126.45,0.01853,1.6374,0.2429
2021-01-01 16:00:00,0.18017,5.868,38.24,29324.21,736.59,127.21,0.01837,1.6453,0.2466
2021-01-01 17:00:00,0.1782,5.787,37.872,29099.0,729.02,125.45,0.01795,1.6673,0.2369
2021-01-01 18:00:00,0.1748,5.782,37.632,29086.62,725.14,125.5,0.01758,1.7519,0.2348
2021-01-01 19:00:00,0.17438,5.815,37.41,29048.47,725.68,125.37,0.01765,1.7235,0.2338
2021-01-01 20:00:00,0.17518,5.832,37.458,29214.14,730.01,126.21,0.01766,1.7676,0.2371
2021-01-01 21:00:00,0.17536,5.821,37.275,29177.77,728.89,125.44,0.01763,1.7583,0.2379
2021-01-01 22:00:00,0.17556,5.915,37.6,29270.89,729.53,126.08,0.01771,1.7999,0.2379
2021-01-01 23:00:00,0.17517,5.873,37.795,29337.16,729.77,126.31,0.0178,1.8382,0.2377
2021-01-02 00:00:00,0.17181,5.63,36.994,29215.89,720.8,124.36,0.01755,1.7733,0.2326
2021-01-02 01:00:00,0.17372,5.708,37.279,29380.0,730.2,125.42,0.01788,1.8446,0.2367
2021-01-02 02:00:00,0.17444,5.705,37.24,29347.02,730.69,124.44,0.01805,1.8128,0.2339
2021-01-02 03:00:00,0.17519,5.75,37.591,29364.67,731.42,125.25,0.01843,1.8603,0.2347
2021-01-02 04:00:00,0.17453,5.693,37.465,29363.03,730.21,125.1,0.01851,1.8315,0.235
2021-01-02 05:00:00,0.1752,5.712,37.707,29628.65,732.84,126.04,0.01861,1.7906,0.2358
2021-01-02 06:00:00,0.17397,5.631,37.529,29733.03,737.88,126.91,0.01864,1.7652,0.2339
2021-01-02 07:00:00,0.17263,5.609,37.389,29777.33,735.82,125.5,0.01847,1.7501,0.2338
2021-01-02 08:00:00,0.17177,5.529,37.188,29870.0,734.51,125.35,0.0183,1.7599,0.2278
2021-01-02 09:00:00,0.17086,5.487,37.059,29642.1,726.31,124.27,0.01822,1.7226,0.2227
2021-01-02 10:00:00,0.17127,5.489,37.229,29708.25,729.42,125.08,0.01836,1.743,0.2258
2021-01-02 11:00:00,0.17227,5.474,37.345,29775.52,730.5,125.44,0.01856,1.7629,0.2276
2021-01-02 12:00:00,0.17989,5.498,37.93,30660.12,753.78,130.55,0.01865,1.8031,0.232
2021-01-02 13:00:00,0.17991,5.588,38.184,31616.51,772.35,131.09,0.01846,1.789,0.231
2021-01-02 14:00:00,0.17916,5.539,38.045,31335.01,762.02,129.88,0.01834,1.775,0.2285
2021-01-02 15:00:00,0.17911,5.62,38.189,31717.01,769.57,131.36,0.01827,1.7767,0.2292
2021-01-02 16:00:00,0.18342,5.614,38.493,32543.45,783.71,140.88,0.01822,1.803,0.2221
2021-01-02 17:00:00,0.18298,5.571,38.585,32904.2,780.11,138.34,0.01812,1.9147,0.2236
2021-01-02 18:00:00,0.18325,5.587,38.162,33100.0,781.16,136.98,0.01837,1.8885,0.2236
2021-01-02 19:00:00,0.18346,5.662,38.118,33115.41,785.41,138.72,0.01911,1.9124,0.2211
2021-01-02 20:00:00,0.17464,5.355,37.47,30912.0,759.77,133.45,0.01871,1.7742,0.2179
2021-01-02 21:00:00,0.1774,5.429,37.969,31722.66,769.73,134.99,0.01901,1.8213,0.2251
2021-01-02 22:00:00,0.17798,5.439,38.138,32171.14,772.59,136.65,0.01913,1.8006,0.2216
2021-01-02 23:00:00,0.17759,5.43,38.271,32198.41,775.02,137.08,0.01908,1.7976,0.221
2021-01-03 00:00:00,0.17671,5.303,38.077,32478.69,776.42,137.47,0.01904,1.8048,0.2186
2021-01-03 01:00:00,0.17591,5.404,38.021,32611.14,777.5,137.82,0.01905,1.7996,0.2197
2021-01-03 02:00:00,0.1751,5.512,38.161,32765.99,779.66,137.69,0.01951,1.9154,0.2223
2021-01-03 03:00:00,0.17462,5.449,38.014,32601.49,773.22,136.01,0.01936,1.9396,0.2217
2021-01-03 04:00:00,0.17593,5.398,37.923,33256.95,778.2,137.08,0.01952,1.9589,0.2234
2021-01-03 05:00:00,0.17493,5.418,37.911,33823.58,787.48,137.54,0.01918,1.9529,0.2213
2021-01-03 06:00:00,0.17692,5.452,38.297,34016.77,801.15,141.0,0.01914,2.0783,0.2205
2021-01-03 07:00:00,0.17455,5.356,38.101,34472.24,801.05,139.41,0.01917,2.0592,0.2182
2021-01-03 08:00:00,0.17679,5.405,38.659,34420.0,819.35,143.38,0.01905,2.2137,0.2187
2021-01-03 09:00:00,0.1795,5.382,38.3,34239.04,819.93,143.59,0.01887,2.1523,0.2196
2021-01-03 10:00:00,0.18652,5.436,38.495,33949.75,827.21,150.51,0.01938,2.2124,0.2191
2021-01-03 11:00:00,0.1892,5.631,39.975,34464.06,830.97,152.14,0.01947,2.2602,0.2218
2021-01-03 12:00:00,0.19377,5.627,40.166,34156.94,832.44,151.71,0.0201,2.2419,0.2238
2021-01-03 13:00:00,0.19815,5.651,40.471,33939.02,876.67,152.78,0.02019,2.0835,0.2219
2021-01-03 14:00:00,0.19775,5.685,40.585,33903.75,914.37,151.88,0.01989,2.0474,0.2206
2021-01-03 15:00:00,0.19648,5.62,40.355,33540.46,919.75,151.19,0.01968,2.06,0.2215
2021-01-03 16:00:00,0.19352,5.606,40.418,32742.51,939.86,150.58,0.01968,1.9625,0.2288
2021-01-03 17:00:00,0.19551,5.693,40.851,32979.98,939.94,152.89,0.0198,1.9566,0.232
2021-01-03 18:00:00,0.19409,5.632,40.706,32831.08,919.81,151.92,0.0197,1.9801,0.226
2021-01-03 19:00:00,0.19544,5.625,40.451,32823.72,923.78,151.67,0.01957,1.9542,0.2257
2021-01-03 20:00:00,0.19913,5.718,40.624,33779.07,948.99,154.68,0.01976,2.0002,0.2259
2021-01-03 21:00:00,0.20036,5.761,40.826,33625.0,952.01,156.1,0.01991,2.0078,0.2288
2021-01-03 22:00:00,0.20193,5.876,40.771,33209.99,995.52,157.78,0.02001,2.0677,0.2263
2021-01-03 23:00:00,0.2067,5.843,41.3,33054.53,980.12,161.97,0.02004,2.1767,0.2265
2021-01-04 00:00:00,0.21587,6.028,41.864,32907.4,978.19,159.68,0.02061,2.2136,0.2285
2021-01-04 01:00:00,0.21609,6.014,41.65,33242.22,969.63,159.81,0.02065,2.3,0.2329
2021-01-04 02:00:00,0.21679,6.04,41.412,33502.99,982.81,160.67,0.02046,2.3069,0.2318
2021-01-04 03:00:00,0.22343,6.131,41.463,33562.22,1025.0,164.33,0.02122,2.3076,0.2335
2021-01-04 04:00:00,0.22776,6.112,41.903,33324.51,1029.85,164.2,0.02131,2.3283,0.2404
2021-01-04 05:00:00,0.23203,6.204,42.08,32922.5,1086.44,165.02,0.02139,2.2705,0.2346
2021-01-04 06:00:00,0.22926,6.05,42.264,33265.89,1114.9,168.14,0.0215,2.2502,0.2581
2021-01-04 07:00:00,0.21698,5.763,40.976,32186.58,1052.32,160.84,0.02081,2.1087,0.2403
2021-01-04 08:00:00,0.21425,5.752,41.024,32129.54,1027.1,157.15,0.02107,2.0599,0.2355
2021-01-04 09:00:00,0.20759,5.712,40.511,31179.96,970.65,151.91,0.02044,2.0128,0.2312
2021-01-04 10:00:00,0.20866,5.776,39.455,30279.53,965.43,151.34,0.02008,2.0219,0.2283
2021-01-04 11:00:00,0.2121,5.704,39.094,30760.39,977.12,152.77,0.02036,2.0433,0.232
2021-01-04 12:00:00,0.21123,5.742,40.08,31225.59,1020.19,155.06,0.02131,2.1126,0.2287
2021-01-04 13:00:00,0.21245,5.723,39.462,31424.22,1013.6,154.8,0.0217,2.1381,0.2297
2021-01-04 14:00:00,0.21734,5.887,39.945,32107.19,1044.66,157.66,0.0222,2.2353,0.2301
2021-01-04 15:00:00,0.21626,5.893,39.93,31758.38,1041.19,153.16,0.02333,2.2718,0.2341
2021-01-04 16:00:00,0.21134,5.782,39.402,31341.04,1011.28,150.13,0.02351,2.1758,0.2324
2021-01-04 17:00:00,0.2077,5.716,39.562,31063.98,1000.96,149.88,0.02289,2.1921,0.2307
2021-01-04 18:00:00,0.21158,5.729,39.862,31195.83,1016.79,151.56,0.02226,2.2259,0.2316
2021-01-04 19:00:00,0.21665,5.832,39.995,31689.27,1044.41,153.02,0.02325,2.423,0.232
2021-01-04 20:00:00,0.21223,5.776,39.659,31277.46,1021.61,150.97,0.02281,2.2642,0.2302
2021-01-04 21:00:00,0.21191,5.787,40.071,31048.19,1007.42,150.42,0.02322,2.2077,0.2304
2021-01-04 22:00:00,0.21758,5.902,40.211,31366.58,1014.13,152.4,0.02406,2.3976,0.2355
2021-01-04 23:00:00,0.22524,6.057,41.142,32031.07,1043.38,155.58,0.02468,2.4832,0.2361
2021-01-05 00:00:00,0.2235,6.07,40.715,32496.46,1098.85,158.22,0.02399,2.4108,0.237
2021-01-05 01:00:00,0.2224,6.074,41.256,32837.22,1118.4,157.78,0.02466,2.4661,0.2364
2021-01-05 02:00:00,0.21784,5.894,40.674,32358.11,1081.11,153.43,0.02498,2.3511,0.2335
2021-01-05 03:00:00,0.21302,5.781,39.803,31217.58,1001.32,149.7,0.02594,2.157,0.2282
2021-01-05 04:00:00,0.21256,5.739,39.493,30891.77,1004.72,149.53,0.02631,2.1999,0.2281
2021-01-05 05:00:00,0.20935,5.714,39.143,30460.81,990.92,148.09,0.02418,2.0907,0.2284
2021-01-05 06:00:00,0.21952,5.793,39.775,31136.47,1015.9,152.39,0.0251,2.1943,0.2307
2021-01-05 07:00:00,0.21911,5.8,39.676,30844.23,1004.14,150.71,0.02393,2.1672,0.23
2021-01-05 08:00:00,0.227,5.988,39.936,31224.1,1028.61,153.74,0.02403,2.2485,0.2321
2021-01-05 09:00:00,0.23094,6.001,40.247,31604.61,1037.75,154.46,0.02406,2.2836,0.2339
2021-01-05 10:00:00,0.23528,6.137,40.38,31382.84,1029.8,154.26,0.02441,2.2976,0.2349
2021-01-05 11:00:00,0.2305,6.143,40.742,31824.53,1044.18,155.17,0.02487,2.3778,0.2387
2021-01-05 12:00:00,0.23115,6.096,40.304,31618.0,1030.87,152.5,0.02476,2.3431,0.2359
2021-01-05 13:00:00,0.22844,5.96,39.842,31488.97,1025.28,151.76,0.02429,2.1995,0.2315
2021-01-05 14:00:00,0.23664,5.984,40.086,32399.95,1049.36,154.47,0.02434,2.253,0.2302
2021-01-05 15:00:00,0.24596,6.08,40.244,32133.79,1053.98,154.52,0.02439,2.168,0.2274
2021-01-05 16:00:00,0.25379,6.205,40.504,32518.32,1067.87,155.44,0.02456,2.2514,0.2265
2021-01-05 17:00:00,0.25183,6.334,40.388,32793.8,1084.18,156.21,0.02525,2.2655,0.2289
2021-01-05 18:00:00,0.2494,6.217,40.259,33411.5,1076.95,156.04,0.02493,2.2362,0.2253
2021-01-05 19:00:00,0.2499,6.158,40.464,33747.0,1100.01,157.3,0.02462,2.2135,0.2256
2021-01-05 20:00:00,0.25,6.174,40.312,34017.0,1101.33,158.55,0.02494,2.206,0.2255
2021-01-05 21:00:00,0.25579,6.225,40.811,33744.79,1083.5,157.77,0.02489,2.1866,0.2234
2021-01-05 22:00:00,0.26165,6.287,41.354,34261.16,1113.02,161.27,0.02503,2.1739,0.2269
2021-01-05 23:00:00,0.2585,6.209,41.799,33999.52,1101.59,158.6,0.02441,2.1355,0.2258
2021-01-06 00:00:00,0.26677,6.017,41.192,33962.7,1082.52,157.24,0.02427,2.0261,0.2294
2021-01-06 01:00:00,0.26502,5.9,40.742,33863.93,1073.03,156.54,0.02427,2.0244,0.2259
2021-01-06 02:00:00,0.26998,5.974,41.047,33920.64,1079.14,157.16,0.02871,1.9965,0.2256
2021-01-06 03:00:00,0.26525,5.936,40.923,34182.5,1077.07,157.07,0.02806,1.9392,0.2251
2021-01-06 04:00:00,0.2687,6.052,41.201,35470.73,1125.36,163.41,0.02831,1.9976,0.2283
2021-01-06 05:00:00,0.26482,6.033,40.878,35069.72,1104.55,161.48,0.02836,1.966,0.2258
2021-01-06 06:00:00,0.26899,6.208,41.088,35240.96,1116.31,162.45,0.02914,1.9664,0.227
2021-01-06 07:00:00,0.2795,6.12,41.053,34718.61,1107.01,161.16,0.02704,2.0062,0.2275
2021-01-06 08:00:00,0.27952,6.184,41.215,34660.7,1112.96,161.45,0.02752,1.98,0.2269
2021-01-06 09:00:00,0.27436,6.106,41.1,33985.94,1101.74,159.46,0.02722,1.9942,0.2264
2021-01-06 10:00:00,0.28761,6.306,41.602,34462.55,1117.7,162.72,0.02766,2.0995,0.2282
2021-01-06 11:00:00,0.29593,6.358,41.75,34994.66,1159.56,165.1,0.02734,2.0324,0.2285
2021-01-06 12:00:00,0.316,6.469,41.909,35024.99,1149.44,163.74,0.02758,2.1144,0.2348
2021-01-06 13:00:00,0.31375,6.645,42.171,34626.09,1137.98,166.2,0.02877,2.1056,0.2324
2021-01-06 14:00:00,0.29126,6.486,41.325,34242.47,1134.3,163.46,0.02695,2.0481,0.2501
2021-01-06 15:00:00,0.30889,6.56,41.414,34606.4,1144.0,164.87,0.0275,2.048,0.2471
2021-01-06 16:00:00,0.30051,6.583,41.859,34651.04,1174.19,165.51,0.0296,1.9539,0.2415
2021-01-06 17:00:00,0.31051,6.714,41.983,34961.62,1195.75,167.27,0.03364,1.9411,0.2468
2021-01-06 18:00:00,0.30792,6.914,41.753,35247.26,1194.98,166.29,0.03322,1.8373,0.2492
2021-01-06 19:00:00,0.29211,6.587,41.066,34861.7,1162.33,163.92,0.03216,1.7542,0.2481
2021-01-06 20:00:00,0.30778,6.636,41.636,36131.01,1199.81,166.64,0.03404,1.8647,0.2468
2021-01-06 21:00:00,0.30637,6.589,41.499,35924.05,1182.49,165.54,0.0328,1.8425,0.2477
2021-01-06 22:00:00,0.33028,6.742,41.871,36053.01,1179.41,165.64,0.03487,1.826,0.2509
2021-01-06 23:00:00,0.3331,6.708,42.288,36823.68,1212.64,169.18,0.03558,1.8753,0.2489
2021-01-07 00:00:00,0.3458,6.859,42.032,37225.11,1203.18,171.02,0.03893,2.1868,0.2513
2021-01-07 01:00:00,0.34241,6.737,41.865,36975.46,1203.79,170.05,0.03657,2.1216,0.261
2021-01-07 02:00:00,0.34019,6.647,41.875,37032.85,1198.97,168.53,0.03565,2.1195,0.2614
2021-01-07 03:00:00,0.3387,6.641,42.28,37555.54,1218.26,170.24,0.03526,2.1123,0.2779
2021-01-07 04:00:00,0.33129,6.586,42.436,37540.0,1214.3,169.57,0.03656,2.1027,0.292
2021-01-07 05:00:00,0.33424,6.687,43.0,37409.99,1210.44,170.87,0.0374,2.1403,0.2855
2021-01-07 06:00:00,0.33866,6.643,43.872,37170.68,1200.0,168.81,0.03581,2.1174,0.2948
2021-01-07 07:00:00,0.32832,6.505,43.238,36906.64,1187.28,165.49,0.03493,2.0439,0.2887
2021-01-07 08:00:00,0.3302,6.565,43.432,37296.56,1197.79,167.63,0.03499,2.0228,0.2946
2021-01-07 09:00:00,0.3307,6.623,43.566,37548.79,1208.12,167.95,0.03503,2.0694,0.3062
2021-01-07 10:00:00,0.30818,6.531,43.548,37101.2,1185.1,164.06,0.03434,2.1413,0.3247
2021-01-07 11:00:00,0.31217,6.637,43.918,37920.0,1205.05,167.69,0.03456,2.215,0.3614
2021-01-07 12:00:00,0.31909,6.841,44.115,38003.1,1231.46,167.75,0.03583,2.5669,0.3378
2021-01-07 13:00:00,0.31921,6.739,43.921,38218.92,1221.39,168.92,0.0352,2.3534,0.3296
2021-01-07 14:00:00,0.31672,6.679,44.36,38491.67,1225.59,168.75,0.03434,2.4245,0.3426
2021-01-07 15:00:00,0.31962,6.667,44.45,39049.99,1253.74,171.4,0.03345,2.4011,0.3375
2021-01-07 16:00:00,0.32385,6.654,44.249,39172.67,1268.94,180.36,0.03423,2.426,0.3533
2021-01-07 17:00:00,0.32091,6.624,44.041,39822.21,1275.48,178.22,0.03384,2.3117,0.3495
2021-01-07 18:00:00,0.29882,6.263,42.346,38994.41,1224.92,170.19,0.03261,2.2401,0.3221
2021-01-07 19:00:00,0.31144,6.349,43.313,39128.05,1236.5,171.99,0.03296,2.3648,0.3273
2021-01-07 20:00:00,0.31047,6.356,43.648,39198.96,1245.24,174.55,0.03278,2.3908,0.3313
2021-01-07 21:00:00,0.31328,6.333,43.719,39798.19,1256.78,173.62,0.03277,2.408,0.3338
2021-01-07 22:00:00,0.30405,6.295,43.546,39747.87,1247.34,172.13,0.03452,2.383,0.3338
2021-01-07 23:00:00,0.29961,6.284,43.57,39488.18,1227.12,169.65,0.03309,2.3651,0.3243
2021-01-08 00:00:00,0.29255,6.174,42.649,38877.92,1184.62,165.68,0.03141,2.2675,0.322
2021-01-08 01:00:00,0.28894,6.009,42.672,38739.18,1186.67,165.76,0.03098,2.26,0.3245
2021-01-08 02:00:00,0.27796,6.028,41.179,37238.41,1113.18,153.86,0.02869,2.2487,0.2958
2021-01-08 03:00:00,0.28259,6.018,41.541,38374.71,1150.95,158.15,0.02964,2.263,0.3037
2021-01-08 04:00:00,0.28448,6.093,41.781,38702.63,1169.35,161.61,0.03162,2.2507,0.3114
2021-01-08 05:00:00,0.27768,5.939,41.427,38020.01,1149.4,157.61,0.03102,2.2727,0.3055
2021-01-08 06:00:00,0.29357,6.038,41.86,38589.99,1176.65,160.42,0.03166,2.2551,0.3079
2021-01-08 07:00:00,0.31508,6.211,42.515,38965.76,1209.09,164.11,0.03241,2.4178,0.3215
2021-01-08 08:00:00,0.31148,6.14,42.671,38702.79,1202.16,164.56,0.03221,2.3892,0.3259
2021-01-08 09:00:00,0.30895,6.182,42.91,39408.55,1224.07,166.67,0.03239,2.7257,0.3321
2021-01-08 10:00:00,0.31629,6.253,43.377,40839.01,1254.83,172.14,0.03273,2.9421,0.3414
2021-01-08 11:00:00,0.30959,6.183,43.157,41399.98,1259.41,172.47,0.03211,3.1504,0.33
2021-01-08 12:00:00,0.30445,6.208,42.818,41390.71,1252.0,172.48,0.03227,3.6569,0.3203
2021-01-08 13:00:00,0.30972,6.134,42.892,41367.27,1252.25,174.79,0.03199,3.583,0.323
2021-01-08 14:00:00,0.31006,6.131,42.991,41560.0,1260.6,180.04,0.03422,3.4236,0.3214
2021-01-08 15:00:00,0.29965,6.036,42.42,40879.4,1217.52,172.8,0.03254,3.3143,0.3133
2021-01-08 16:00:00,0.30196,5.91,42.541,41362.62,1228.65,176.3,0.03413,3.4227,0.3163
2021-01-08 17:00:00,0.29759,5.952,42.273,41077.16,1217.15,173.17,0.03343,3.4153,0.3131
2021-01-08 18:00:00,0.29229,5.838,41.688,39956.48,1183.11,169.32,0.0323,3.231,0.3092
2021-01-08 19:00:00,0.29215,5.829,41.818,40426.44,1185.7,169.63,0.03242,3.2061,0.3107
2021-01-08 20:00:00,0.28531,5.728,41.188,39111.84,1148.13,165.06,0.03054,3.0696,0.3015
2021-01-08 21:00:00,0.28991,5.767,41.876,40130.39,1195.1,170.04,0.03124,3.1347,0.3084
2021-01-08 22:00:00,0.29981,5.874,42.319,40703.35,1219.22,172.98,0.03142,3.1869,0.3133
2021-01-08 23:00:00,0.30429,5.94,42.394,40628.16,1218.39,172.47,0.03164,3.222,0.3206
2021-01-09 00:00:00,0.3062,5.926,42.348,40341.75,1200.01,171.38,0.0315,3.1458,0.3121
2021-01-09 01:00:00,0.30346,5.875,42.543,40249.0,1200.15,169.99,0.03106,3.1629,0.3127
2021-01-09 02:00:00,0.30443,6.325,42.546,40018.25,1201.43,170.39,0.03135,3.0999,0.3189
2021-01-09 03:00:00,0.30819,6.55,42.959,40275.85,1229.03,171.75,0.03155,3.1683,0.3233
2021-01-09 04:00:00,0.30563,6.456,42.72,40272.08,1221.32,169.38,0.03243,3.2776,0.3203
2021-01-09 05:00:00,0.29854,6.343,41.972,39341.12,1186.08,165.33,0.03161,3.1347,0.3126
2021-01-09 06:00:00,0.29901,6.227,41.669,39017.98,1180.75,165.1,0.031,3.1473,0.3108
2021-01-09 07:00:00,0.30425,6.358,41.923,39683.38,1198.0,167.43,0.03125,3.0902,0.3185
2021-01-09 08:00:00,0.30547,6.374,42.048,40210.89,1209.38,169.38,0.03159,3.1851,0.3193
2021-01-09 09:00:00,0.30987,6.429,42.191,40410.79,1213.78,169.65,0.03182,3.2973,0.3188
2021-01-09 10:00:00,0.30973,6.518,42.2,40441.62,1220.51,171.64,0.03201,3.1901,0.3216
2021-01-09 11:00:00,0.31051,6.481,42.766,40639.04,1223.0,171.14,0.03192,3.1409,0.3237
2021-01-09 12:00:00,0.31124,6.657,42.833,40966.22,1226.44,170.51,0.03274,3.1615,0.3252
2021-01-09 13:00:00,0.32358,6.67,43.054,41136.54,1224.03,171.04,0.03305,3.2059,0.3278
2021-01-09 14:00:00,0.32236,6.436,42.797,40910.39,1225.21,170.58,0.03362,3.1486,0.3246
2021-01-09 15:00:00,0.324,6.451,42.928,40600.0,1222.24,170.52,0.03354,3.1102,0.3227
2021-01-09 16:00:00,0.31816,6.345,42.689,40071.32,1203.9,167.46,0.03306,2.9864,0.3169
2021-01-09 17:00:00,0.32479,6.462,43.192,40493.46,1226.18,170.83,0.03277,3.2458,0.3225
2021-01-09 18:00:00,0.33416,6.522,43.74,40737.87,1228.37,171.81,0.03357,3.3928,0.3245
2021-01-09 19:00:00,0.33807,6.555,43.799,40769.42,1233.07,172.84,0.03365,3.6552,0.3283
2021-01-09 20:00:00,0.33576,6.657,44.053,40704.83,1276.97,177.05,0.03367,3.5225,0.3304
2021-01-09 21:00:00,0.3353,6.584,43.975,40852.32,1296.14,177.87,0.03456,3.4876,0.3363
2021-01-09 22:00:00,0.33067,6.617,43.75,40327.21,1291.6,175.88,0.03364,3.4863,0.3293
2021-01-09 23:00:00,0.3312,6.576,43.907,40136.04,1280.0,177.56,0.03347,3.3776,0.3247
2021-01-10 00:00:00,0.33219,6.723,44.799,40650.0,1295.09,178.83,0.0333,3.4026,0.3327
2021-01-10 01:00:00,0.33311,6.721,44.396,41251.21,1327.76,183.16,0.03404,3.4677,0.3345
2021-01-10 02:00:00,0.33608,6.639,44.431,41072.87,1343.93,183.21,0.03395,3.6465,0.34
2021-01-10 03:00:00,0.32713,6.61,43.998,40393.5,1314.55,179.04,0.03354,3.5298,0.333
2021-01-10 04:00:00,0.3281,6.71,44.196,40397.27,1321.77,179.73,0.03398,3.5274,0.3339
2021-01-10 05:00:00,0.33608,6.911,44.095,40526.4,1317.53,180.88,0.03456,3.558,0.3604
2021-01-10 06:00:00,0.33832,7.097,44.376,40968.0,1327.41,182.19,0.03379,3.6315,0.3543
2021-01-10 07:00:00,0.33741,6.92,44.436,41056.69,1347.79,185.15,0.03432,3.7361,0.354
2021-01-10 08:00:00,0.33323,6.978,44.285,40888.59,1332.83,181.92,0.03423,3.6089,0.3527
2021-01-10 09:00:00,0.33109,6.934,44.316,40861.92,1335.33,179.83,0.03401,3.5628,0.3498
2021-01-10 10:00:00,0.32028,6.738,43.861,40492.12,1321.5,176.58,0.03214,3.4555,0.3373
2021-01-10 11:00:00,0.30776,6.397,42.571,39233.99,1262.9,171.04,0.03007,3.2544,0.3219
2021-01-10 12:00:00,0.31574,6.605,43.195,39562.7,1291.46,174.89,0.03116,3.3253,0.332
2021-01-10 13:00:00,0.31926,6.633,43.498,39837.77,1312.02,175.7,0.03122,3.3447,0.3332
2021-01-10 14:00:00,0.3104,6.499,42.852,39480.02,1297.38,173.34,0.0305,3.2993,0.3247
2021-01-10 15:00:00,0.31586,6.603,43.6,39723.0,1305.43,173.71,0.03109,3.4121,0.3276
2021-01-10 16:00:00,0.30941,6.504,43.15,39287.33,1300.12,172.32,0.03006,3.4248,0.3242
2021-01-10 17:00:00,0.30729,6.468,42.753,38597.2,1303.83,171.25,0.0301,3.434,0.3215
2021-01-10 18:00:00,0.30332,6.38,42.483,38182.27,1286.99,169.4,0.0297,3.362,0.3182
2021-01-10 19:00:00,0.3004,6.335,42.082,37531.91,1266.85,169.13,0.02892,3.3202,0.3124
2021-01-10 20:00:00,0.30373,6.263,41.757,37782.81,1261.21,169.34,0.02984,3.3118,0.3137
2021-01-10 21:00:00,0.30913,6.316,42.277,38106.46,1274.12,169.74,0.03007,3.4725,0.3161
2021-01-10 22:00:00,0.30361,6.321,42.391,38494.14,1276.11,170.78,0.03022,3.4189,0.3144
2021-01-10 23:00:00,0.30187,6.421,42.399,38221.67,1257.96,170.36,0.0303,3.446,0.3152
2021-01-11 00:00:00,0.29549,6.334,41.646,37286.62,1223.78,167.33,0.02929,3.4294,0.3035
2021-01-11 01:00:00,0.29627,6.32,41.373,37300.48,1210.92,166.17,0.02883,3.3568,0.3045
2021-01-11 02:00:00,0.29006,6.11,40.746,36417.07,1189.22,161.58,0.02823,3.3924,0.299
2021-01-11 03:00:00,0.27725,5.737,39.52,35473.52,1104.99,143.5,0.02599,3.1449,0.2742
2021-01-11 04:00:00,0.27716,5.809,39.9,35561.68,1114.24,146.96,0.02673,3.1453,0.2784
2021-01-11 05:00:00,0.27344,5.823,39.332,34941.87,1094.92,142.98,0.0263,3.1293,0.2783
2021-01-11 06:00:00,0.26208,5.472,38.067,32924.52,1028.65,137.14,0.02494,2.9482,0.2685
2021-01-11 07:00:00,0.27415,5.608,39.278,34399.95,1071.95,141.67,0.02623,3.0008,0.2796
2021-01-11 08:00:00,0.27858,5.702,39.86,35455.56,1109.0,145.39,0.02763,3.0895,0.2888
2021-01-11 09:00:00,0.28299,5.801,40.163,35800.0,1136.6,147.08,0.02803,3.1283,0.2928
2021-01-11 10:00:00,0.28232,5.765,39.504,35396.52,1112.74,145.07,0.02788,3.05,0.2904
2021-01-11 11:00:00,0.2663,5.642,38.519,34218.66,1068.9,141.84,0.02694,2.8717,0.284
2021-01-11 12:00:00,0.26963,5.608,38.589,34303.49,1074.25,138.7,0.02664,2.9527,0.284
2021-01-11 13:00:00,0.26035,5.377,37.58,32846.12,1026.88,130.5,0.02575,2.8073,0.2774
2021-01-11 14:00:00,0.26366,5.425,37.771,33322.85,1039.93,134.03,0.02581,2.8395,0.2764
